artist,song,link,text
Paul McCartney,Hey Jude,/p/paul+mccartney/hey+jude_20105555.html,"(Lennon/McCartney)
Hey Jude, don't make it bad.
Take a sad song and make it better.
Remember to let her into your heart,
Then you can start to make it better.

Hey Jude, don't be afraid.
You were made to go out and get her.
The minute you let her under your skin,
Then you begin to make it better.

And anytime you feel the pain, hey Jude, refrain,
Don't carry the world upon your shoulders.
For well you know that it's a fool who plays it cool
By making his world a little colder.

Hey Jude, don't let me down.
You have found her, now go and get her.
Remember to let her into your heart,
Then you can start to make it better.

So let it out and let it in, hey Jude, begin,
You're waiting for someone to perform with.
And don't you know that it's just you, hey Jude, you'll do,
The movement you need is on your shoulder.

Hey Jude, don't make it bad.
Take a sad song and make it better.
Remember to let her under your skin,
Then you'll begin to make it
Better better better better better better, oh.

Da da da da da da, da da da, hey Jude..."
Paul McCartney,"Hi, Hi, Hi",/p/paul+mccartney/hi+hi+hi_20105852.html,"Well, when I met you at the station
You were standing with a bootleg in your hand.
I took you back to my little place
For a taste of a multicoloured band.
We're gonna get hi hi hi,
The night is young.
She'll be my funky little mama,
Gonna rock it and we've only just begun.
We're gonna get hi hi hi
With the music on.
Won't say bye-bye bye-bye bye-bye bye-bye
'Til the night is gone.
I'm gonna do it to you, gonna do it,
Sweet banana, you'll never give up.
We're gettin' hi hi hi in the midday sun.

Well well, take off your face,
Recover from the trip you've been on.
I want to lie on the bed,
Get you ready for my polygon.
I'm gonna do it to you, gonna do it,
Sweet banana, you've never been done.
Yes, I go like a rabbit, gonna grab it,
Gonna do it 'til the night is done.

We're gonna get hi hi hi with the music on.
Won't say bye-bye bye-bye bye-bye bye-bye
'Til the night is gone.
I'm gonna do it to you, gonna do it,
Sweet banana, you'll never give up.
We're gonna get hi hi hi, we're gonna get hi hi hi,
We're gonna get hi hi hi in the midday sun."
Paul McCartney,Highway,/p/paul+mccartney/highway_21033774.html,"Running through the nighttime
And looking like a wreck
Got too many highlights and a love bite on her neck
Looking for some pay daddies who'll maybe come around
Everybody's wondering
What's that sound

Highway
(Do ya, do ya, do ya)
Always
(Do ya, do ya, do ya)

Standing in the doorway of a little black shop
Lifting up a pin light and ringing up a cop
Running down the street
Everybody sees
What she's got is what she needs
And what she loves is me

Highway
(Do ya, do ya, do ya)
Always
(Do ya, do ya, do ya)
Highway
(Do ya, do ya, do ya)
Always
(Do ya, do ya, do ya)
Highway
(Do ya, do ya, do ya)
(Do ya, do ya, do ya)
Highway
(Do ya, do ya, do ya)
Always
(Do ya, do ya, do ya)

Oh looking in the flowers
Hang on me every hour
Take me high and let me think
Move me baby, move me away

Everybody wondering why you're looking such a wreck
Yeah

Highway
(Do ya, do ya, do ya)
Always
(Do ya, do ya, do ya)

Everybody wondering why she didn't love me more
They damn know what it self

Somebody can move me
Oh I'm feeling naked
Words are getting higher
Everybody fire
Lord the sun is rising again
Words are getting higher
Everybody fire
Lord the sun is rising again

Words are getting higher
Everybody fire
Lord the sun is rising again
Words are getting higher
Everybody fire
Lord the sun is rising again
Words are getting higher
Everybody fire
Lord the sun is rising again"
Paul McCartney,Home,/p/paul+mccartney/home_20993698.html,"Evening brings the close of day, 
Skies of blue begin to grey, 
Crimson hues are fading in the west.
Evening ever brings to me
Dreams of days that used to be, 
Memories of those I love the best.

When shadows fall
And trees whisper, ""Day is ending"", 
My thoughts are ever wending home.
When crickets call, 
My heart is forever yearning
Once more to be returning home.

When the hills conceal the setting sun, 
Stars begin a-peeping, one by one.
Night covers all, 
And though fortune may forsake me, 
Sweet dreams will ever take me home.

When the hills conceal the setting sun, 
Stars begin a-peeping, one by one.
Night covers all, 
And though fortune may forsake me, 
Sweet dreams will ever take me home."
Paul McCartney,Honey Hush,/p/paul+mccartney/honey+hush_20217370.html,"(Turner)

Well, come into this house, stop all that yakety yak,
I said, come into this house, stop all that yakety yak,
Cause your sugar daddy don't want no talking back.

Well, you keep on talking, talking about this and that,
Yeah, you keep on talking, talking about this and that,
I got news for you, baby, you're nothing but an alley cat.

Well, it's a hi ho, hi ho silver, hi ho, hi ho silver, hi ho, hi ho silver,
Hi ho, hi ho silver, hi ho, hi ho silver away-hey.

Turn off the waterworks, baby, they don't move me no more,
Turn off the waterworks, baby, they don't move me no more,
Well, believe me, baby, I ain't coming back no more.

I said, come into this house, stop all that yakety yak,
Yeah, come into this house, woman, stop all that yakety yak,
Oh, don't make me nervous, I'm holding a baseball bat.
Well, it's a hi ho, hi ho silver, hi ho, hi ho silver, hi ho, hi ho silver,
Hi ho, hi ho silver, hi ho, hi ho silver away-hey."
Paul McCartney,Hope For The Future,/p/paul+mccartney/hope+for+the+future_21091613.html,"Some hope for the future
Some wait for the call
To say that the days ahead
Will be the best of all

We will build bridges
Up to the sky
Heavenly light surrounding you and I

From out of the darkness
Our future will come
If we leave the past behind
We'll fly beyond the sun

We'll be together
Sharing the load
Watching in wonder as our lives unfold

Hope for the future
It's coming soon enough
How much can we achieve?

Hope for the future
It will belong to us
If we believe
If we believe

Hope shines brightest
In the dark
Where nothing's ever seen

Lighting undiscovered places
No one's ever been

Some hope for the future
Some wait for the call
To say that our destiny
Will be the best of all

And we will build bridges
Up to the sky
Heavenly light surrounding you and I

Hope shines brightest
In the dark
Where nothing's ever seen

Lighting undiscovered places
No one's ever been

Hope for the future
Hope for the future
Hope for the future"
Paul McCartney,Hope Of Deliverance,/p/paul+mccartney/hope+of+deliverance_20105688.html,"I will always be hoping, hoping.
You will always be holding, holding
My heart in your hand. I will understand.

I will understand someday, one day.
You will understand always,
Always from now until then.

When it will be right, I don't know.
What it will be like, I don't know.
We live in hope of deliverance from the darkness that surrounds us.

Hope of deliverance, hope of deliverance.
Hope of deliverance from the darkness that surrounds us.

And I wouldn't mind knowing, knowing
That you wouldn't mind going, going along with my plan.

When it will be right, I don't know.
What it will be like, I don't know.
We live in hope of deliverance from the darkness that surrounds us.

Hope of deliverance, hope of deliverance.
Hope of deliverance from the darkness that surrounds us.

Hope of deliverance, hope of deliverance.
Hope of deliverance from the darkness that surrounds us.

Hope of deliverance, hope of deliverance.
Hope of deliverance from the darkness that surrounds us.

Hope of deliverance, hope of deliverance.
Hope of deliverance from the darkness that surrounds us."
Paul McCartney,Hosanna,/p/paul+mccartney/hosanna_21068480.html,"Come now lady don’t you do me wrong.
I fell for you and now it won’t be long.
Before I hold you in my arms.
Before I take you to my heart again.

Time is flying by us every day.
I want to show my love in every way.
I wanna hold you in my arms.
I wanna take you to my heart again.

If you believe it you can stay all night.
Hide in the darkness ‘til it’s getting light.
Do everything until we’ve got it done.
Then sing hosanna to the morning sun.
Hosanna, hosanna.
Sing hosanna to the morning sun.

Come down lady don’t put up a fight.
If you are true you know the time is right.
For me to hold you in my arms.
For me to take you to my heart.

If you believe it we can stay all night.
Hide in the darkness ‘til it’s getting light.
Do everything until we’ve got it done.
Then sing hosanna to the morning sun.
Hosanna, hosanna.

Sing hosanna to the morning sun.
Hosanna, hosanna"
Paul McCartney,House Of Wax,/p/paul+mccartney/house+of+wax_20706209.html,"(Paul Mccartney)

Lightning hits the house of wax
Poets spill out on the street
To set alight the incomplete
Remainders of the future

Hidden in the yard. Hidden in the yard.

Thunder drowns the trumpets blast
Poets scatter through the night
But they can only dream of flight
Away from their confusion

Hidden in the yard. Undemeath the wall
Buried deep below a thousand layers lay
The answer to it all

Lightning hits the house of wax
Woman scream and run around
To dance upon the battleground
Like wild demented horses

Hidden in the yard. Undemeath the wall
Buried deep below a thousand layers lay
The answer to it all"
Paul McCartney,How Kind Of You,/p/paul+mccartney/how+kind+of+you_20684453.html,"How kind of you to think of me
When I was out of sorts
It really meant a lot to be
In someone else's thoughts
Someone else's mind
Someone else as kind, as you

The thoughtfulness you showed
has made a difference in my life
I won't forget how unafraid
You were that long dark night

I thought that all was lost
I thought I'd never find
A someone quite as kind, as you

I thought my faith had gone
I thought there couldn't be
A someone who was there, for me

How kind of you to stick by me
During the final bout
And listened to the referee
As I was counted out

I thought my time was up
I thought I'd never find
A someone quite as kind, as you

I thought my faith had gone
I thought there couldn't be
A someone who was there for me

How kind of you to think of me
How kind of you"
Paul McCartney,How Many People,/p/paul+mccartney/how+many+people_20105636.html,"Dedicated to the memory of chico mendes,
How many people
Stand in a line?
How many people
Never get a chance to shine?
If you can tell me
I'll gladly listen
How many people have died?
One too many right now for me
I want to be happy,
I want to be free,
One too many tight now for me
I want to see ordinary people living peacefully.
How many people
Go for a ride
How many people
Never make it through to the other side?
If you can tell me
I'll gladly listen,
How many people have cried?
One too many right now for me
I want to be happy,
I want to be free,
One too many tight now for me
I want to see ordinary people living peacefully.
How many people
Will I take?
How many people
For goodness sake?
How many people?
How many people?
One too many..."
Paul McCartney,However Absurd,/p/paul+mccartney/however+absurd_20105713.html,"Ears twitch,
Like a dog,
Breaking eggs in a dish.
Do not mock me when I say
This is not a lie.

No, it isn't,
Oh, oh, oh,
Mm-mm-mm.

It's funny thing,
Half serious,
With our hands on our ears.
Living dreams with mouths ajar,
Wide awake we go to sleep.

However absurd,
However absurd it may seem.
However absurd,
However absurd it may seem.

Something special between us,
When we made love the game was over.
I couldn't say the words,
Words wouldn't get my feelings through,
And so I keep talking to you.

However absurd,
However absurd it may seem.
However absurd,
However absurd it may seem.

Custom made,
Dinosaurs,
Too late now for a change.
Ev'rything is under the sun
But nothing is for keeps.

However absurd,
However absurd it may seem.
However absurd,
However absurd that may seem..."
Paul McCartney,Hunt You Down/Naked/C-Link,/p/paul+mccartney/hunt+you+downnakedc+link_21512263.html,"{Hunt You Down}
[Verse 1]
I can't find my love
No matter how hard I try
She [?] run around
Unless you wanna let out [?]

[Chorus]
Come home back to me right now
You shouldn't have to stay away
I don't play no hide-and-seek
That's not a game I wanna play

[Verse 3]
I'm traveling around the world
Trying to find the perfect babe
[?]
But now she's started running away

[Chorus]
Come home back to me right now
[?]
If you don't get back today
To find you [?] I'll hunt you down

{Naked}
[Chorus]
I've been [?] for my younger brother
[?] for I have no other
[?] driver seat
I've been naked since I was born
Born to follow wherever you go
But my problem is I never do know
Where you're taking me
I don't have a clue
I've been naked since I was born

[Bridge]
Take my toll and set me free
Free to fly home
There's a place I'm meant to be
Back home

[Verse 1]
I've been [?] in so many places
But together [?] see your faces
Will you make it there
I don't hardly know
I've been waiting for so long, so long

[Outro]
I've been [?] for my younger brother
[?] for I have no other
[?] driver seat
I've been naked for so long
I've been naked for so long
So long, so long, yeah

{C-Link}
[Instrumental]"
Paul McCartney,I Am Your Singer,/p/paul+mccartney/i+am+your+singer_20105827.html,"You are my love, you are my song, liger on,
You are my song, I am your singer.
You are my one, you are my own melody,
You are my song, I am your singer.

Someday when were singing
We will fly away, going winging.

Sing, singing my love song to you.

My song is sung,
When day is done harmonies willinger on,
I am your singer,
I am your singer,
Singing my love song to you."
Paul McCartney,I Can Bet,/p/paul+mccartney/i+can+bet_21068481.html,"I Can Bet

Listen to me
We can give it a try
I'll look you straight in the eye and pull you to me

What I’m gonna do next I’ll leave entirely to your imagination

Do you hear me
If you don’t understand
I’ll take ahold of your hand and pull you near me

What I’m gonna do next I’ll leave entirely to your imagination
I can bet
I can bet
I can bet you will never guess

I can bet
I can bet
I can bet that you’ll never guess
Oh no

Come and feel it
We can give it a go
But if you’d rather not know, I won’t reveal it

Cause what I’m gonna do next I’ll leave entirely to your imagination

I can bet
I can bet
I can bet you will never guess

I can bet
I can bet
I can bet that you’ll never guess
Oh no

Be straight with me, yeah
Create with me, yeah
Don’t wait for me to be steady
I’ve got no plan, yeah
But I’m your man, yeah
And I’ll be there when you’re ready

What I’m gonna do next I’ll leave entirely to your imagination

I can bet
I can bet
I can bet you will never guess

I can bet
I can bet
I can bet that you’ll never guess
Oh no"
Paul McCartney,I Do,/p/paul+mccartney/i+do_20105621.html,"If you only knew
How much it meant to me
You'd understand
And I would feel
Your love was true
This is all I want
This is all I need
This is all I long for, I do

Just remember this
After a time it's through
And nevermore
Will there be days
For me and you
This is all I ask
All I ask of you
Please remember darling, I do
Love you

Days go by so quickly
When you're having fun
But life is never easy
Even in the sun

Please remember this
After a time it's through
And nevermore
Will there be days
For me and you

This is all I want
This is all I need
Darling please remember, I do
Love you

If you only knew"
Paul McCartney,I Don't Know,/p/paul+mccartney/i+dont+know_21157869.html,"[Verse 1]
I got crows out my window, dogs at my door
I don't think I can take anymore
What am I doin' wrong? I don't know
My brother told me, ""Life's not a pain""
That was right when it started to rain
Where am I going wrong? I don't know

[Chorus]
But it's alright, sleep tight
I will take the strain
You'll find, love of mine
You will feel no pain

[Verse 2]
Well, I see trouble at every turn
I've got so many lessons to learn
What am I doin' wrong? I don't know
Now what's the matter with me?
Am I right? Am I wrong?
Now I started to see
I must try to be strong
I try to love you best as I can
But you know that I won't be your man
Where am I going wrong? I don't know

[Bridge]
Ooh, yeah
Oh, woah, woah, woah, mhmm

[Chorus]
But it's alright, sleep tight
I will take the strain
You'll find, little love of mine
You will feel no pain

[Outro]
I got crows at my window and dogs at my door
But I don't think I can take anymore
What am I doin' wrong? I don't know
Now what's the matter with me? I don't know, I don't know
What's the matter with me? I don't know, I don't know
What's the matter with me? I don't know, I don't know"
Paul McCartney,I Got Stung,/p/paul+mccartney/i+got+stung_20105773.html,"Holy smokes land sakes alive I never thought this would happen to me
Ah-ha, yeah, ah-ha yeah
I got stung by a sweet honey bee
What a feelin came over me
Well it started in my eyes, crept up to my head
Flew into my arms, til I was stung dead
Im done, ah-ha, I got stung

Hum ah-ha, yeah ah-ha, yeah
She had all that I wanted and more
Ive never seen honey bees before
Well she started through my ears, buzzing in my brain
Got stung all over but I feel no pain
Im done, ah-ha, I got stung

Well don't think Im complainin
Because Im might pleased that we met
Cause you gimme just one little peck on the back of my neck
And I break out in a cold cold sweat

If I live to a hundred and two
I wont let nobody sting me but you
Ill be buzzin round your hive
Evry day at five and Im never gonna leave once I arrive
Im done, ah-ha, I got stung
I got stung yeah, I got stung yeah

Well don't think Im complainin
Cause Im might pleased that we met
Cause you gimme just one little peck on the back of my neck
And I break out in a cold cold sweat

If I live to a hundred and two
I wont let nobody sting me but you
Ill be buzzin round your hive
Evry day at five and Im never gonna leave once I arrive
Im done, ah-ha, I got stung, yeah
Im done, ah-ha, I got stung, yeah
Because Im done, ah-ha, I got stung

Hey, ah-ha, yeah
Ah-ha, yeah
Ah-ha, yeah
I got stung, yeah
I got stung, yeah
I got stung, yeah
I got stung, yeah , yeah , yeah , yeah , yeah , yeah , yeah
I got stung, yeah
I got stung, stung, stung yeah, yeah ... yeah
I got stung, stung, stung yeah, yeah ... yeah
I got yeah, yeah, yeah"
Paul McCartney,I Lie Around,/p/paul+mccartney/i+lie+around_20105743.html,"I lie around
All over the place

It seems that I have no choice in the matter
Roll along wheel of fortune
As you roll along I stick around
Furthermore in the country
I will lay my burden down
I lie around
I lie around
I lie around
All over the place
All over the place
All over the place
All over the place

Too long have I been the heart of the matter
All along I was only over tired and overtaken
Furthermore in the country
I will lay my burden down
I lie around
I lie around
I lie around
All over the place

So long, bye bye, it was fun while it mattered
Roll along wheel of fortune
As you roll along I stick around
Furthermore in the country
I will lay my burden down

Yes, I lie around
All over the place
All over the place
All over the place
I lie around, around."
Paul McCartney,I Lost My Little Girl,/p/paul+mccartney/i+lost+my+little+girl_20105801.html,"Well I woke up late this morning
My head was in the whirl
Only when I realized
I lost my little girl
Oh oh oh oh

Well her clothes were not expensive
Her hair
Didn't always curl
I don't know why I loved her
But I loved my little girl
Oh oh oh oh

**Well gather round people
Let me tell you the story
The very first song I wrote
Repeat**

Repeat*"
Paul McCartney,I Owe It All To You,/p/paul+mccartney/i+owe+it+all+to+you_20105689.html,"Last Night You Helped Me Through,
Took Me To The Lovers Zone.
I Saw There, Images
Projected On A Wall Of Stone.
I Stood Inside Egyptian Temples,
I Looked Into Eternal Gardens,
Lay On The Shores Of Distant Islands,
Linstening To The Sea Birds Song Of Joy.

Oh - I Owe It All To You,
You Make Me Happy,
Oh - I Owe It All To You.

Late Last Night We Were Right
Into Some Exotic Scene.
Everywhere, Images
Appearing On A Giant Screen.
I Stood Inside A Glass Cathedral,
I Looked Into The Golden Canyon,
Lay By The Lakes Of Holy Water
Glistening Like A Diamond In The Light.

Oh - I Owe It All To You,
You Make Me Happy,
Oh - I Owe It All To You."
Paul McCartney,I Saw Her Standing There,/p/paul+mccartney/i+saw+her+standing+there_20105556.html,"Well she was just seventeen
You know what I mean
And the way she looked
Was way beyond compare
So how could I dance with another,
Oh, when I saw her standing there

Well she looked at me
and I, I could see
That before too long
I'd fall in love with her
She wouldn't dance with another
Oh, when I saw her standing there

Well my heart went boom
When I crossed that room
And I held her hand in mine

Oh we danced through the night
And we held each other tight
And before too long
I fell in love with her
Now I'll never dance with another
Oh, when I saw her standing there

Well my heart went boom
When I crossed that room
And I held her hand in mine

Oh we danced through the night
And we held each other tight
And before too long
I fell in love with her
Now I'll never dance with another
Oh, when I saw her standing there
Oh, since I saw her standing there
Yeah, well since I saw her standing there"
Paul McCartney,I Wanna Be Your Man,/p/paul+mccartney/i+wanna+be+your+man_20345448.html,"I wanna be your lover baby,
I wanna be your man,
I wanna be your lover baby,
I wanna be your man.
Tell me that you love me baby,
Like no other can,
Love you like no other baby,
Like no other can.
I wanna be your man,
I wanna be your man.
Tell me that you love me baby,
Tell me you understand,
Tell me that you love me baby,
I wanna be your man.
I wanna be your lover baby,
I wanna be your man,
I wanna be your lover baby,
I wanna be your man.
I wanna be your man,
I wanna be your man.
I wanna be your lover baby,
I wanna be your man,
I wanna be your lover baby,
I wanna be your man.
Tell me that you love me baby,
Like no other can,
Love you like no other baby,
Like no other can.
I wanna be your man,
I wanna be your man."
Paul McCartney,I Will,/p/paul+mccartney/i+will_20873078.html,"Who knows how long I've loved you?
You know I love you still
Will I wait a lonely lifetime?
If you want me to, I will

For if I ever saw you
I didn't catch your name
But it never really mattered
I will always feel the same

Love you forever and forever
Love you with all my heart
Love you whenever we're together
Love you when we're apart

And when at last I find you,
Your song will fill the air
Sing it loud so I can hear you
Make it easy to be near you 
For the things you do
Endear you to me
Oh, you know I will.

I will"
Paul McCartney,I'm Carrying,/p/paul+mccartney/im+carrying_20105663.html,"By dawn's first light I'll come back to your room again
With my carnation hidden by the packages
I'm carrying, something
I'm carrying something for you

Ah, long time no see baby sure has been a while
And if my reappearance lacks a sense of style
I'm carrying, something
I'm carrying something for you

I'm carrying.
I'm carrying, can't help it.

I'm carrying.
I'm carrying something for you."
Paul McCartney,I'm Down,/p/paul+mccartney/im+down_21033784.html,"You telling lies thinking I can't see
You don't cry cos you're laughing at me
I'm down (I'm really down)
I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down

Man buys ring woman throws it away
Same old thing happens everyday
I'm down (I'm really down)
I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down

We're all alone and there's nobody else
You still moan, ""Keep your hands to yourself!""
I'm down (I'm really down)
Oh baby I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down.
Waaao! Baby I'm down

Oh baby you know I'm down (I'm really down)
Oh yes I'm down (I'm really down)
I'm down on the ground (I'm really down)
Ahhh! Down (I'm really down)
Oh baby I'm upside down, a yea yea yea yea yea
I'm down (I'm really down)
Oh baby I'm down (I'm really down)
I'm feeling upside down (I'm really down)
Ooo! I'm down (I'm really down)
Baby I'm down yea
Oh baby I'm down yea
Baby I'm down (I'm really down)
Well baby I'm down (I'm really down)
Well baby baby baby (I'm really down)
Oh baby I'm down
I'm down, down, down"
Paul McCartney,I'm Gonna Be A Wheel Someday,/p/paul+mccartney/im+gonna+be+a+wheel+someday_20813920.html,"Well,  I'm gonna be a wheel someday
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you

Everything gonna go my way
I won't need nobody
I'm gonna be a real gone cat
Then I won't want you

You cry and you sigh
Girl, you wonder why
I don't look at you when I walk on by

I'm gonna be a wheel someday
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you

Well, na, na, na, na, na
Said, I, I, I, I, I
Oh, you wonder why
I don't look at you when I go walkin'

I'm gonna be a wheel someday
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you

Yeah, ah, come back
Get back, ah yeah
Oh, yeah, uh, uh
Said, yeah

Yeah, I'm gonna be a wheel someday
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you

Everything gonna go my way
I won't need nobody
I'm gonna be a real gone cat
Then I won't want you

You cry and you sigh
You wonder why
I don't look at you when I walk on by

I'm gonna be a wheel someday
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you, oh

Yeah, you cry and you sigh
Girl, you wonder why
I don't look at you when I walk on by

Yeah, I'm gonna be a wheel someday
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you

Mm, yeah, mm, yeah
I'm gonna be a wheel someday
Mm, babe, mm, yeah
Oh, oh

I'm gonna be a wheel
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you

Oh, I'm gonna be a wheel someday
I'm gonna be somebody
I'm gonna be a real gone cat
Then I won't want you

Then I won't want you
Then I won't want you
Then I won't want you
I'm gonna be a wheel someday, you know

And I won't want you
Babe, I won't want you
Oh, no, no, no, no, no, no, no, no, no, no"
Paul McCartney,I'm Gonna Sit Right Down And Write Myself A Letter,/p/paul+mccartney/im+gonna+sit+right+down+and+write+myself+a+letter_20993697.html,"I'm gonna sit right down and write myself a letter
And make believe it came from you

I'm gonna write words oh so sweet
They're gonna knock me off my feet
A lotta kisses on the bottom
I'll be glad I got 'em

I'm gonna smile and say
I hope you're feeling better
I'll close with love the way you do
I'm gonna sit right down and write myself a letter
And I'm gonna make believe it came from you

Oh yeah

I'm gonna write words oh so sweet
They're gonna knock me off my feet
A lotta kisses on the bottom
I'll be glad I got 'em

Oh yeah

I'm gonna sit right down and write myself a letter
And I'm make believe it came from you
Oh yeah
I'm gonna make believe it came from you

Oh yeah"
Paul McCartney,I'm In Love Again,/p/paul+mccartney/im+in+love+again_20259381.html,"Yes it's me and I'm in love again
Had no lovin since you know when
You know I love you
Yes I do
And I'm saving all my lovin just for you

Need your loving and I need it bad
Just like a dog when he's goin mad
Woo-e baby woo-o-e
Baby wont you give your love to me

Eenie meenie and miney-mo
Told you don't want me around no more
Woo-e baby woo-o-e
Baby don't you let your dog bite me

Yes it's me and I'm love again
Had no lovin since you know when
You know I love you
Yes I do
And I'm saving all my lovin just for you

Any minute and many more
Told you don't want me around no more
Woo-e baby woo-o-e
Baby don't you let your dog bite me"
Paul McCartney,I'm Partial To Your Abracadabra,/p/paul+mccartney/im+partial+to+your+abracadabra_21474877.html,"I'm partial to your abracadabra
I'm raptured by the joy of it all
So stop me where you start
The cockles of his heart
The panties sends it right up the wall

Please, please, stop it, it likes it
Tickles it to death either way
These lovely boots exist
To drive it round the twist
The call of nature must be obeyed

Glad it's over, but this is worse
Could hardly say it had been coerced
Stop it 'cause it likes it, it's worse

I'm partial to your abracadabra
The unforeseen erogenous zones
Stop, it insists
Slap it with your wrists
It likes it when you leave it alone

There's been a manifestation
Nature made it answer the call
It simply can't resist
Boots and pants like this
Abracadabra for all

Glad that's over, but this is worse
Roll it over, too perverse
Stop it 'cause it likes it, it's worse

I'm partial to your abracadabra
I'm partial to your abracadabra
I'm partial to your abracadabra
I'm partial to your abracadabra
I'm partial to your abracadabra
I'm partial to your abracadabra
I'm partial to your abracadabra
I'm partial to your abracadabra"
Paul McCartney,I've Got A Feeling,/p/paul+mccartney/ive+got+a+feeling_21033783.html,"I've got a feeling, a feeling deep inside
Oh yeah, oh yeah, that's right
I've got a feeling, a feeling I can't hide
No no no, oh no, oh no
Yeah yeah I've got a feeling yeah

Oh please believe me, I'd hate to miss the train
Oh yeah, yeah, oh yeah
And if you leave me I won't be late again
Oh no, oh no, oh no
Yeah yeah I've got a feeling yeah
I've got a feeling

All these years I've been wandering around
Wondering how come nobody told me
All that I was looking for was somebody
Who looked like you

I've got a feeling, that keeps me on my toes
Oh yeah, oh yeah

I've got a feeling, I think that everybody knows
Oh yeah, oh yeah, oh yeah
Yeah yeah I've got a feeling yeah
Yeah

Everybody had a hard year
Everybody had a good time
Everybody had a wet dream
Everybody saw the sunshine
Oh yeah, (oh yeah) oh yeah, oh yeah
Everybody had a good year
Everybody let their hair down
Everybody pulled their socks up
Everybody put their foot down
Oh yeah
Yeah I've got a feeling
A feeling deep inside
Oh yeah

Oh yeah

I've got a feeling
A feeling I can't hide
Oh no

Oh no no no

Yeah yeah yeah yeah
I've got a feeling

I've got a feeling

Everybody had a good year
Everybody had a hard time

Everybody had a wet dream

Everybody saw the sunshine

Everybody had a good year
Everybody let their hair down

Everybody pulled their socks up

Everybody put the foot down
Oh yeah

Oh yeah

I've got a feeling
Yeah yeah yeah yeah"
Paul McCartney,I've Had Enough,/p/paul+mccartney/ive+had+enough_20105664.html,"You're talking to me from the back of my car
And I can't get nothing right
And then you wonder why stand at the bar
Day and night

I've had enough
I can't put up with any more
No no no no no no no
I've had enough
I can't put up with any more
No no no no no no no

You stand behind me with a watch in your hand
And I can't get nothing done
Well, people tell me you're punctual man
But come on

I've had enough
I can't put up with any more
No no no no no no no
I've had enough
I can't put up with any more
No no no no no no no

I earn the money and you take it away
When I don't know where you're from
I should be worried but they say
It'll pay for a bomb

I've had enough
I can't put up with any more
No no no no no no no
I've had enough
I can't put up with any more
No no no no no no no

I've had enough

Baby you know sometimes you get a little weary
But if it ever happens honey
You just come along to me
Because you know

I've had enough
I can't put up with any more
No no no no no no no
I've had enough
I can't put up with any more
No no no no no no no."
Paul McCartney,I've Just Seen A Face,/p/paul+mccartney/ive+just+seen+a+face_20332844.html,"I've just seen a face,
I can't forget the time or place
Where we just meet.
She's just the girl for me
And I want all the world to see
We've met, mmm-mmm-mmm-m'mmm-mmm.

Had it been another day
I might have looked the other way
And I'd have never been aware.
But as it is I'll dream of her
Tonight, di-di-di-di'n'di.

Falling, yes I am falling,
And she keeps calling
Me back again.

I have never known
The like of this, I've been alone
And I have missed things
And kept out of sight
But other girls were never quite
Like this, da-da-n'da-da'n'da.

Falling, yes I am falling,
And she keeps calling
Me back again.
(x2)

Falling, yes I am falling,
And she keeps calling
Me back again.

Oh, falling, yes he am falling,
And she keeps calling
Me back again."
Paul McCartney,If I Were Not Upon The Stage,/p/paul+mccartney/if+i+were+not+upon+the+stage_20684551.html,"If I were not upon the stage,
If I were not upon the stage.

""hey! Hey! No! No!
Hey! No! Hey! No! No!
That's... That's not the one I meant, no! No!
No, we don't want that one!
What I meant to say, what I meant to say... """
Paul McCartney,If You Wanna,/p/paul+mccartney/if+you+wanna_20105774.html,"If you wanna
If you wanna
If you wanna love me again
I'll take you for a ride in my Cadillac
He'll be in the front, we'll be in the back

When you're ready
Let me know
I'll be waiting
To make arrangements for the trip
To make arrangements for the trip
To make arrangements for the trip

And if you wanna
If you wanna
If you wanna do it again
I'll take you to the coast for a holiday
You can be my guest
You can let me pay - yeah

When you're ready
Let me know
I'll be waiting
To make arrangements for the trip
To make arrangements for the trip
To make arrangements for the trip
Whenever you're ready

When you want to love me
That is what you need
To be thinking of me
When you plant the seed of love

When you're ready
Let me know
I'll be waiting
To make arrangements for the trip
To make arrangements for the trip
To make arrangements for the trip

When you want to love me
That is what you need
To be thinking of me
When you plant the seed
The seed of love

If you wanna
If you wanna
If you wanna do it again
I'll take you for a ride in my Cadillac
He'll be in the front, we'll be in the back

When you're ready
Let me know
I'll be waiting
To make arrangements for the trip
To make arrangements for the trip
To make arrangements for the trip"
